Edad,estrato,price_plan,mes,dia,venta,plan_MB,genero_label,tipo_plan_label,nombre_zone_N,nombre_zone_O,nombre_zone_S,grupo_edad_30-39,grupo_edad_40-49,grupo_edad_50-59,grupo_edad_60-69,motivo_rechazo_solicitud_Doble Solicitud,motivo_rechazo_solicitud_Errores en la Solicitud,motivo_rechazo_solicitud_Falta de Interés,motivo_rechazo_solicitud_Financiero,motivo_rechazo_solicitud_No Aplica,motivo_rechazo_solicitud_Otro,motivo_rechazo_solicitud_Tiempos y Procesos
19,2,70549.0,2,17,1,200,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
66,2,63749.0,1,30,1,100,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False
44,5,56249.0,1,26,1,100,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False
47,2,63749.0,3,6,0,100,0,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False
62,1,61965.0,8,21,1,250,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
57,1,70549.0,6,13,0,200,1,1,False,True,False,False,False,True,False,False,False,True,False,False,False,False
54,3,68850.0,12,3,0,350,0,1,True,False,False,False,False,True,False,False,False,False,False,False,False,True
50,1,68850.0,7,9,1,350,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
29,4,63749.0,6,27,1,100,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
36,3,62800.0,1,9,1,350,1,0,True,False,False,True,False,False,False,False,False,False,False,True,False,False
31,5,69749.0,3,27,1,300,0,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
58,4,79049.0,2,6,1,300,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
41,2,61965.0,9,29,0,250,0,1,False,True,False,False,True,False,False,True,False,False,False,False,False,False
43,3,69749.0,4,9,1,300,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False
35,3,69749.0,1,18,0,300,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
52,1,68850.0,12,24,0,350,0,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False
39,1,68850.0,8,8,1,350,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
24,2,63749.0,6,25,0,100,1,1,False,False,True,False,False,False,False,False,False,False,False,False,False,True
39,2,63749.0,1,13,1,100,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
64,2,69749.0,11,8,1,300,0,0,False,True,False,False,False,False,True,False,False,False,False,True,False,False
22,4,63749.0,2,18,0,100,0,1,False,False,True,False,False,False,False,False,True,False,False,False,False,False
41,2,66400.0,6,26,1,200,1,0,False,False,True,False,True,False,False,False,False,False,False,True,False,False
35,3,69749.0,11,3,0,300,0,0,False,False,False,True,False,False,False,False,False,True,False,False,False,False
59,3,62250.0,2,23,1,200,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False
30,3,79049.0,6,20,0,300,0,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True
24,2,63749.0,3,9,0,100,1,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False
26,3,74399.0,3,1,1,300,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
20,2,63749.0,5,16,0,100,1,1,True,False,False,False,False,False,False,False,False,False,True,False,False,False
45,3,69749.0,3,20,1,300,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False
26,4,79049.0,2,27,1,300,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
65,3,63749.0,5,10,0,100,1,1,True,False,False,False,False,False,True,False,False,False,True,False,False,False
61,3,79049.0,3,12,1,300,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False
28,3,70549.0,1,22,0,200,0,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False
48,2,63749.0,6,25,1,100,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
58,2,61965.0,10,28,1,250,1,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
27,2,63749.0,3,6,1,100,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
39,1,70549.0,3,9,1,200,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
37,2,68850.0,11,1,1,350,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
22,4,70549.0,6,13,1,200,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
55,1,61965.0,9,26,0,250,1,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False
35,3,79049.0,6,17,0,300,0,1,False,False,True,True,False,False,False,False,False,True,False,False,False,False
58,2,63749.0,5,4,1,100,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
45,6,79920.0,11,6,1,350,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
34,2,62800.0,10,7,0,350,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False
30,5,70549.0,2,20,1,200,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
50,1,66399.0,2,1,1,200,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
24,1,68850.0,10,16,1,350,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
38,4,76415.0,9,16,1,250,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
38,3,61965.0,7,8,1,250,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
47,3,70549.0,6,24,1,200,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
42,5,70549.0,4,24,1,200,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
66,2,61965.0,11,15,0,250,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False
54,4,56249.0,11,28,1,100,1,0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
33,3,66725.0,12,11,1,350,1,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
35,2,68850.0,10,9,1,350,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
36,4,56249.0,1,26,0,100,0,0,True,False,False,True,False,False,False,False,False,False,False,False,True,False
58,3,64800.0,2,6,0,350,1,1,False,False,True,False,False,True,False,True,False,False,False,False,False,False
43,2,66399.0,11,9,0,200,0,1,False,False,False,False,True,False,False,False,False,True,False,False,False,False
36,2,70549.0,1,24,0,200,0,1,True,False,False,True,False,False,False,False,False,True,False,False,False,False
21,2,56249.0,10,3,0,100,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False
58,2,55120.0,2,8,0,250,1,0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
39,1,61965.0,10,5,1,250,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
49,5,69749.0,3,6,1,300,0,0,False,False,False,False,True,False,False,False,False,False,False,True,False,False
32,2,70549.0,2,8,0,200,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,True
40,2,59999.0,10,3,0,100,0,1,False,False,True,False,True,False,False,False,False,False,False,False,True,False
18,1,61965.0,7,5,1,250,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
37,6,79049.0,2,16,1,300,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
62,3,69749.0,12,26,1,300,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
49,3,69999.0,1,15,0,80,1,1,True,False,False,False,True,False,False,True,False,False,False,False,False,False
36,4,70549.0,4,10,0,200,1,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False
49,2,63749.0,4,17,1,100,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
55,5,79049.0,4,26,1,300,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
33,3,68850.0,12,2,1,350,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
40,1,70549.0,5,8,1,200,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
26,1,63749.0,2,28,1,100,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
57,1,63749.0,4,4,1,100,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
22,4,74399.0,3,5,1,300,1,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False
30,3,62800.0,9,18,0,350,1,0,False,True,False,True,False,False,False,False,True,False,False,False,False,False
34,4,63749.0,2,6,1,100,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
18,2,58565.0,11,28,1,250,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
48,1,70549.0,3,26,0,200,0,1,False,False,True,False,True,False,False,False,True,False,False,False,False,False
20,2,63749.0,4,22,1,100,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
42,3,55120.0,9,5,1,250,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False
37,1,61965.0,11,13,1,250,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
49,3,68850.0,10,7,0,350,0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False
57,2,58565.0,8,5,1,250,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False
58,1,68850.0,8,27,1,350,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
35,3,61965.0,12,5,1,250,1,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
42,2,61965.0,9,3,1,250,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
47,2,68850.0,10,26,0,350,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
58,3,59999.0,8,16,1,100,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
56,2,61965.0,7,30,1,250,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
29,3,69749.0,2,11,0,300,0,0,True,False,False,False,False,False,False,False,True,False,False,False,False,False
36,3,62800.0,8,28,0,350,0,0,True,False,False,True,False,False,False,False,True,False,False,False,False,False
44,3,63749.0,4,6,1,100,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
24,4,70549.0,1,22,1,200,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
48,3,74399.0,6,23,1,300,0,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
24,4,62250.0,2,5,1,200,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
58,1,79049.0,4,8,1,300,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
54,3,62250.0,11,17,1,200,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False
49,5,79920.0,2,5,1,350,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
48,1,74399.0,5,3,0,300,0,1,False,True,False,False,True,False,False,False,False,True,False,False,False,False
37,3,56249.0,8,1,0,100,0,0,False,True,False,True,False,False,False,False,False,True,False,False,False,False
30,1,68850.0,7,23,1,350,1,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
28,4,74399.0,7,28,0,300,1,1,False,False,True,False,False,False,False,False,False,False,True,False,False,False
27,2,56249.0,6,14,0,100,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False
31,1,68850.0,10,11,0,350,1,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
51,3,79049.0,4,12,1,300,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
45,6,79049.0,1,23,0,300,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False
47,1,63749.0,6,25,0,100,0,1,False,True,False,False,True,False,False,False,False,False,False,False,False,True
28,2,69749.0,1,18,1,300,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
56,1,63749.0,5,22,1,100,1,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
30,2,70549.0,2,8,1,200,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
62,6,76415.0,12,4,1,250,0,1,False,False,False,False,False,False,True,False,False,False,False,True,False,False
30,3,79049.0,6,27,1,300,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
44,3,79049.0,5,20,0,300,1,1,False,False,True,False,True,False,False,False,False,False,True,False,False,False
50,3,62800.0,8,21,1,350,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False
18,1,61965.0,12,27,0,250,0,1,False,True,False,False,False,False,False,True,False,False,False,False,False,False
61,4,69749.0,10,19,1,300,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
30,3,68850.0,11,29,1,350,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
51,4,62250.0,6,24,1,200,0,0,False,False,True,False,False,True,False,False,False,False,False,True,False,False
19,3,68000.0,1,14,1,80,0,0,False,True,False,False,False,False,False,False,False,False,False,True,False,False
30,1,63749.0,2,23,1,100,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
47,1,63749.0,5,21,1,100,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
29,4,70549.0,5,31,1,200,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
51,1,61965.0,9,12,0,250,0,1,False,True,False,False,False,True,False,False,False,False,True,False,False,False
43,4,79049.0,6,24,1,300,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
30,1,59999.0,8,28,0,100,0,1,False,True,False,True,False,False,False,False,False,False,False,False,True,False
58,4,79049.0,6,7,1,300,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
45,1,68850.0,8,12,0,350,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False
19,3,61965.0,11,22,1,250,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
62,3,62250.0,3,1,1,200,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False
21,1,63749.0,4,8,1,100,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
58,1,70549.0,3,11,1,200,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
27,3,79049.0,5,21,0,300,1,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False
42,3,61965.0,8,23,1,250,1,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
31,3,59999.0,5,25,1,100,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
27,3,61965.0,7,19,1,250,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
37,2,61965.0,11,29,1,250,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
40,2,63749.0,6,27,1,100,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
39,1,61965.0,8,14,1,250,0,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
32,2,64800.0,7,18,0,350,0,1,True,False,False,True,False,False,False,False,True,False,False,False,False,False
48,3,61965.0,7,24,1,250,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
52,2,61965.0,9,11,1,250,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
64,4,79049.0,2,28,1,300,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False
54,2,74999.0,4,2,0,100,0,1,False,False,True,False,False,True,False,False,False,False,True,False,False,False
35,1,63749.0,1,31,0,100,0,1,False,True,False,True,False,False,False,False,False,False,False,False,False,True
30,2,56249.0,6,4,0,100,1,0,False,False,True,True,False,False,False,False,False,False,True,False,False,False
41,2,63749.0,5,17,1,100,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
25,2,68850.0,11,6,1,350,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
19,1,70549.0,5,4,1,200,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
24,2,68850.0,8,23,1,350,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
54,2,63749.0,6,21,1,100,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
45,5,59999.0,11,29,0,100,1,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False
66,1,63749.0,4,22,1,100,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
50,1,61965.0,7,22,0,250,1,1,False,True,False,False,False,True,False,True,False,False,False,False,False,False
61,4,70549.0,3,22,1,200,0,1,False,False,True,False,False,False,True,False,False,False,False,True,False,False
49,2,63749.0,1,14,0,100,1,1,True,False,False,False,True,False,False,False,False,False,False,False,True,False
28,4,76415.0,9,2,1,250,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
24,5,79049.0,4,15,1,300,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
49,3,63749.0,6,12,0,100,0,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False
52,2,70549.0,3,18,1,200,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
57,1,61965.0,8,20,1,250,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
23,3,70549.0,4,15,1,200,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
18,1,61965.0,12,20,1,250,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
19,3,79049.0,3,16,1,300,1,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
51,2,63749.0,6,16,1,100,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
63,5,66399.0,3,9,0,200,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False
37,2,61965.0,10,25,1,250,0,1,True,False,False,True,False,False,False,False,False,False,False,True,False,False
20,2,61965.0,8,28,1,250,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
41,1,61965.0,11,7,1,250,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
46,3,64800.0,11,13,1,350,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
37,3,56249.0,7,31,1,100,0,0,False,True,False,True,False,False,False,False,False,False,False,True,False,False
21,2,56249.0,8,5,0,100,0,0,False,True,False,False,False,False,False,False,False,False,True,False,False,False
27,1,61965.0,11,28,1,250,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
47,4,70549.0,4,9,0,200,0,1,False,False,True,False,True,False,False,False,False,True,False,False,False,False
65,1,63749.0,5,22,0,100,1,1,False,True,False,False,False,False,True,False,False,False,True,False,False,False
39,5,79049.0,6,25,0,300,0,1,False,False,True,True,False,False,False,False,True,False,False,False,False,False
23,2,61965.0,7,3,0,250,1,1,False,False,False,False,False,False,False,True,False,False,False,False,False,False
60,1,70549.0,1,25,1,200,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
66,3,59999.0,10,2,1,100,0,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False
38,5,70549.0,4,30,1,200,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
48,1,63749.0,3,4,1,100,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
24,3,61965.0,7,21,0,250,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
59,1,61965.0,12,23,1,250,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
49,3,70549.0,2,23,1,200,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
62,1,61965.0,11,6,1,250,1,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
58,1,63749.0,4,17,1,100,0,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False
57,3,63749.0,2,15,1,100,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
45,2,63749.0,4,8,0,100,0,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False
35,3,68850.0,10,5,0,350,0,1,True,False,False,True,False,False,False,True,False,False,False,False,False,False
41,4,69749.0,2,10,1,300,0,0,True,False,False,False,True,False,False,False,False,False,False,True,False,False
41,2,74999.0,4,2,0,100,0,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False
19,2,63749.0,2,29,0,100,0,1,False,False,True,False,False,False,False,True,False,False,False,False,False,False
27,2,69749.0,10,17,0,300,0,0,True,False,False,False,False,False,False,False,False,False,True,False,False,False
41,2,61965.0,9,23,1,250,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
62,1,63749.0,3,22,1,100,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
43,1,64800.0,12,4,1,350,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
58,1,63749.0,6,4,1,100,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
23,2,61965.0,8,10,1,250,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
46,1,58320.0,12,13,0,250,1,1,False,False,False,False,True,False,False,False,False,False,True,False,False,False
57,2,56249.0,12,2,0,100,1,0,False,False,True,False,False,True,False,False,False,False,True,False,False,False
33,3,56249.0,6,5,1,100,1,0,False,False,True,True,False,False,False,False,False,False,False,True,False,False
32,4,76415.0,12,16,1,250,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
37,2,74399.0,5,6,1,300,0,1,False,False,True,True,False,False,False,False,False,False,False,True,False,False
36,3,69749.0,1,24,0,300,1,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False
22,2,63749.0,3,19,1,100,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
55,3,55120.0,8,23,0,250,0,0,False,False,True,False,False,True,False,False,True,False,False,False,False,False
41,3,79049.0,4,5,1,300,0,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
29,1,63749.0,5,30,1,100,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
62,2,66399.0,10,5,0,200,0,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False
64,2,70549.0,3,18,0,200,0,1,False,False,False,False,False,False,True,False,False,True,False,False,False,False
46,3,68850.0,9,2,1,350,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
38,1,61965.0,12,5,0,250,1,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False
64,4,67920.0,8,6,1,250,0,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
43,2,70549.0,6,14,1,200,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
26,1,68850.0,8,27,0,350,0,1,False,False,False,False,False,False,False,False,False,False,False,False,False,True
54,2,70549.0,6,27,0,200,0,1,False,False,False,False,False,True,False,False,False,False,False,False,True,False
19,2,66725.0,10,2,1,350,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
64,2,70549.0,1,19,0,200,1,1,False,False,True,False,False,False,True,False,False,False,False,False,True,False
46,1,63749.0,5,13,1,100,0,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False
61,3,62800.0,7,3,1,350,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
22,4,74399.0,1,23,1,300,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
38,2,62800.0,1,7,0,350,0,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False
25,3,61965.0,7,8,1,250,1,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
43,1,70549.0,5,6,0,200,1,1,False,True,False,False,True,False,False,False,False,False,True,False,False,False
48,4,76415.0,11,8,1,250,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
38,6,63749.0,1,16,1,100,1,1,False,False,False,True,False,False,False,False,False,False,False,True,False,False
58,2,61965.0,9,9,0,250,0,1,False,True,False,False,False,True,False,False,False,False,False,False,False,True
37,2,59999.0,6,5,0,100,0,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False
47,2,70549.0,3,2,0,200,1,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False
52,2,74399.0,1,28,1,300,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
20,3,61965.0,8,16,1,250,0,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
20,1,79049.0,2,10,1,300,0,1,False,True,False,False,False,False,False,False,False,False,False,True,False,False
45,3,58565.0,8,14,1,250,0,0,False,True,False,False,True,False,False,False,False,False,False,True,False,False
37,2,63749.0,5,31,1,100,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
65,2,62800.0,10,18,1,350,1,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False
30,1,69749.0,4,28,0,300,0,0,False,True,False,True,False,False,False,False,False,False,True,False,False,False
60,3,61965.0,11,16,1,250,1,1,True,False,False,False,False,False,True,False,False,False,False,True,False,False
30,1,61965.0,9,3,0,250,0,1,False,True,False,True,False,False,False,True,False,False,False,False,False,False
55,2,70549.0,2,12,1,200,1,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
18,4,77520.0,10,16,1,350,0,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
57,3,63749.0,4,26,1,100,0,1,True,False,False,False,False,True,False,False,False,False,False,True,False,False
40,3,69749.0,2,18,0,300,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False
43,4,56249.0,5,17,0,100,0,0,False,False,True,False,True,False,False,False,False,False,False,False,False,True
24,1,63749.0,3,20,0,100,1,1,False,True,False,False,False,False,False,False,True,False,False,False,False,False
46,1,63749.0,3,15,1,100,0,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
60,5,77520.0,9,16,0,350,0,0,False,False,True,False,False,False,True,False,False,False,False,False,True,False
29,1,70549.0,3,20,1,200,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
46,5,79049.0,1,28,1,300,1,1,False,False,False,False,True,False,False,False,False,False,False,True,False,False
43,3,70549.0,6,13,1,200,1,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False
66,3,56249.0,6,28,1,100,0,0,False,False,False,False,False,False,True,False,False,False,False,True,False,False
54,2,55120.0,7,30,1,250,1,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False
59,3,69749.0,2,14,0,300,1,0,True,False,False,False,False,True,False,False,True,False,False,False,False,False
63,1,61965.0,11,17,1,250,0,1,False,True,False,False,False,False,True,False,False,False,False,True,False,False
50,3,69749.0,12,12,0,300,0,0,False,False,False,False,False,True,False,False,False,False,True,False,False,False
22,4,70549.0,1,30,0,200,1,1,True,False,False,False,False,False,False,False,False,False,False,False,True,False
27,4,69749.0,2,23,1,300,1,0,False,False,True,False,False,False,False,False,False,False,False,True,False,False
52,2,79049.0,5,10,1,300,0,1,False,False,True,False,False,True,False,False,False,False,False,True,False,False
24,3,74399.0,4,5,1,300,0,1,True,False,False,False,False,False,False,False,False,False,False,True,False,False
27,3,79049.0,3,5,0,300,1,1,False,False,True,False,False,False,False,False,False,True,False,False,False,False
27,3,61965.0,7,18,0,250,0,1,True,False,False,False,False,False,False,False,False,True,False,False,False,False
61,5,69749.0,5,24,1,300,1,0,False,False,True,False,False,False,True,False,False,False,False,True,False,False
35,2,63749.0,1,18,1,100,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
29,5,79049.0,1,16,1,300,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
32,4,70549.0,1,17,0,200,1,1,False,False,True,True,False,False,False,False,False,False,False,False,True,False
43,3,70549.0,3,21,0,200,0,1,True,False,False,False,True,False,False,False,True,False,False,False,False,False
56,2,62250.0,6,25,1,200,0,0,False,True,False,False,False,True,False,False,False,False,False,True,False,False
53,3,56249.0,6,27,0,100,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
63,3,69749.0,5,23,1,300,0,0,True,False,False,False,False,False,True,False,False,False,False,True,False,False
50,6,79049.0,1,15,1,300,0,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False
66,2,61965.0,7,13,0,250,0,1,True,False,False,False,False,False,True,False,False,False,False,False,False,True
35,3,61965.0,11,18,1,250,0,1,False,True,False,True,False,False,False,False,False,False,False,True,False,False
46,2,64800.0,8,16,1,350,1,1,False,False,True,False,True,False,False,False,False,False,False,True,False,False
24,2,63749.0,3,2,1,100,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False
19,2,68850.0,9,30,1,350,0,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False
56,3,68000.0,6,24,0,80,1,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False
65,3,61965.0,8,4,0,250,0,1,False,False,True,False,False,False,True,False,False,False,False,False,False,True
45,2,61965.0,9,4,0,250,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,True
39,2,79049.0,4,8,0,300,1,1,False,True,False,True,False,False,False,False,False,False,True,False,False,False
